mean_sentiment,us_state,date,politician,ticket
0.03156875,Ohio,2020-10-10,kamalaharris,Democrat
0.013133334,District of Columbia,2020-10-10,joebiden,Democrat
0.0,Vermont,2020-10-10,joebiden,Democrat
-0.6808,Puerto Rico,2020-10-10,donaldtrump,Republican
-0.07081622,Florida,2020-10-10,donaldtrump,Republican
-0.11930001,Oregon,2020-10-10,mikepence,Republican
-0.04848182,Wisconsin,2020-10-10,joebiden,Democrat
0.1386,Virginia,2020-10-10,kamalaharris,Democrat
-0.37935,Mississippi,2020-10-10,kamalaharris,Democrat
-0.32832608,Florida,2020-10-10,mikepence,Republican
-0.33135065,other,2020-10-10,mikepence,Republican
-0.15191795,Pennsylvania,2020-10-10,donaldtrump,Republican
-0.59854,Utah,2020-10-10,mikepence,Republican
0.17195977,Florida,2020-10-10,kamalaharris,Democrat
0.0354875,Tennessee,2020-10-10,donaldtrump,Republican
0.0,South Dakota,2020-10-10,donaldtrump,Republican
0.11996538,Georgia,2020-10-10,joebiden,Democrat
0.8126,Mississippi,2020-10-10,donaldtrump,Republican
-0.21485001,Wyoming,2020-10-10,kamalaharris,Democrat
-0.09594445,New Mexico,2020-10-10,donaldtrump,Republican
0.080032155,no_loc,2020-10-10,kamalaharris,Democrat
0.2561,Arkansas,2020-10-10,donaldtrump,Republican
0.46896666,Alaska,2020-10-10,joebiden,Democrat
-0.10055385,North Carolina,2020-10-10,donaldtrump,Republican
-0.21966666,Idaho,2020-10-10,kamalaharris,Democrat
-0.18766,Kentucky,2020-10-10,kamalaharris,Democrat
-0.22634915,California,2020-10-10,mikepence,Republican
0.1723875,Connecticut,2020-10-10,donaldtrump,Republican
-0.24846841,Ohio,2020-10-10,mikepence,Republican
-0.24409999,Rhode Island,2020-10-10,joebiden,Democrat
0.02880001,Mississippi,2020-10-10,joebiden,Democrat
0.054320004,Maryland,2020-10-10,kamalaharris,Democrat
0.9669,Montana,2020-10-10,joebiden,Democrat
0.20864001,Missouri,2020-10-10,kamalaharris,Democrat
0.836,Idaho,2020-10-10,donaldtrump,Republican
-0.38086087,Pennsylvania,2020-10-10,mikepence,Republican
-0.73529994,Oklahoma,2020-10-10,mikepence,Republican
-0.3348,Hawaii,2020-10-10,joebiden,Democrat
-0.008713044,Oregon,2020-10-10,donaldtrump,Republican
-0.6249,Arkansas,2020-10-10,mikepence,Republican
-0.018284375,Illinois,2020-10-10,donaldtrump,Republican
0.31981668,South Carolina,2020-10-10,kamalaharris,Democrat
0.3236,New Hampshire,2020-10-10,kamalaharris,Democrat
0.1943875,West Virginia,2020-10-10,kamalaharris,Democrat
0.047994968,Kansas,2020-10-10,kamalaharris,Democrat
-0.13563333,New Hampshire,2020-10-10,joebiden,Democrat
0.0866233,other,2020-10-10,kamalaharris,Democrat
0.054033328,Arkansas,2020-10-10,kamalaharris,Democrat
-0.29808575,no_loc,2020-10-10,mikepence,Republican
0.08688,Utah,2020-10-10,joebiden,Democrat
0.32979998,Nebraska,2020-10-10,kamalaharris,Democrat
0.21183333,Maryland,2020-10-10,donaldtrump,Republican
-0.015900005,District of Columbia,2020-10-10,mikepence,Republican
0.18607631,Arizona,2020-10-10,kamalaharris,Democrat
-0.05812499,Alaska,2020-10-10,kamalaharris,Democrat
-0.04463631,California,2020-10-10,donaldtrump,Republican
-0.51865,Wyoming,2020-10-10,joebiden,Democrat
-0.01808582,Kansas,2020-10-10,donaldtrump,Republican
-0.4545,Hawaii,2020-10-10,kamalaharris,Democrat
-0.12207,Connecticut,2020-10-10,joebiden,Democrat
0.11177778,Washington,2020-10-10,donaldtrump,Republican
-0.13797058,Oregon,2020-10-10,kamalaharris,Democrat
-0.33365715,Tennessee,2020-10-10,mikepence,Republican
-0.04066667,Massachusetts,2020-10-10,mikepence,Republican
-0.17988183,Massachusetts,2020-10-10,donaldtrump,Republican
-0.024673486,no_loc,2020-10-10,donaldtrump,Republican
0.228325,Iowa,2020-10-10,donaldtrump,Republican
-0.24880001,Delaware,2020-10-10,kamalaharris,Democrat
0.017546153,Kentucky,2020-10-10,donaldtrump,Republican
-0.012716214,Michigan,2020-10-10,donaldtrump,Republican
-0.50249165,Colorado,2020-10-10,mikepence,Republican
0.04002001,Louisiana,2020-10-10,donaldtrump,Republican
-0.10674666,New Jersey,2020-10-10,kamalaharris,Democrat
-0.891,Wyoming,2020-10-10,mikepence,Republican
0.055999998,Illinois,2020-10-10,kamalaharris,Democrat
-0.3400375,Virginia,2020-10-10,mikepence,Republican
0.08135334,Colorado,2020-10-10,kamalaharris,Democrat
-0.045633335,Pennsylvania,2020-10-10,joebiden,Democrat
-0.045941174,South Carolina,2020-10-10,joebiden,Democrat
0.185495,Indiana,2020-10-10,kamalaharris,Democrat
0.11010909,Nevada,2020-10-10,donaldtrump,Republican
-0.062701724,New York,2020-10-10,kamalaharris,Democrat
-0.019100005,Wisconsin,2020-10-10,kamalaharris,Democrat
0.15812498,Kentucky,2020-10-10,joebiden,Democrat
-0.34,Arkansas,2020-10-10,joebiden,Democrat
0.037510682,other,2020-10-10,joebiden,Democrat
0.16430596,Florida,2020-10-10,joebiden,Democrat
-0.7717,Hawaii,2020-10-10,mikepence,Republican
0.007883336,West Virginia,2020-10-10,donaldtrump,Republican
0.033566665,Montana,2020-10-10,kamalaharris,Democrat
-0.072025,Michigan,2020-10-10,mikepence,Republican
-0.71533334,Alabama,2020-10-10,mikepence,Republican
0.006249999,Michigan,2020-10-10,joebiden,Democrat
-0.42041248,Louisiana,2020-10-10,joebiden,Democrat
0.26019523,Missouri,2020-10-10,joebiden,Democrat
0.042389657,Arizona,2020-10-10,donaldtrump,Republican
0.048705265,Colorado,2020-10-10,joebiden,Democrat
0.01781579,Washington,2020-10-10,joebiden,Democrat
0.84185004,Vermont,2020-10-10,donaldtrump,Republican
0.054950006,Iowa,2020-10-10,joebiden,Democrat
0.12633334,Texas,2020-10-10,kamalaharris,Democrat
-0.05452353,Washington,2020-10-10,kamalaharris,Democrat
0.0016952347,Massachusetts,2020-10-10,joebiden,Democrat
-0.7109,Wisconsin,2020-10-10,mikepence,Republican
0.25866666,Louisiana,2020-10-10,kamalaharris,Democrat
0.020342857,Wisconsin,2020-10-10,donaldtrump,Republican
0.08014168,South Carolina,2020-10-10,donaldtrump,Republican
-0.17725833,Tennessee,2020-10-10,joebiden,Democrat
-0.15048,New Hampshire,2020-10-10,donaldtrump,Republican
-0.6903,New Mexico,2020-10-10,mikepence,Republican
0.04215001,Minnesota,2020-10-10,kamalaharris,Democrat
-0.060579993,Hawaii,2020-10-10,donaldtrump,Republican
-0.003976531,Texas,2020-10-10,donaldtrump,Republican
-0.83134997,Nebraska,2020-10-10,mikepence,Republican
-0.023483327,Utah,2020-10-10,kamalaharris,Democrat
0.07532381,Virginia,2020-10-10,joebiden,Democrat
-0.59515,Nevada,2020-10-10,mikepence,Republican
-0.016548438,New York,2020-10-10,donaldtrump,Republican
-0.23211667,Connecticut,2020-10-10,mikepence,Republican
0.19176875,Missouri,2020-10-10,donaldtrump,Republican
-0.111774996,Minnesota,2020-10-10,joebiden,Democrat
0.11855,North Dakota,2020-10-10,kamalaharris,Democrat
0.092555,Illinois,2020-10-10,joebiden,Democrat
-0.06755714,Utah,2020-10-10,donaldtrump,Republican
-0.5752,North Dakota,2020-10-10,mikepence,Republican
0.128,Alaska,2020-10-10,donaldtrump,Republican
0.0010617654,Pennsylvania,2020-10-10,kamalaharris,Democrat
0.20311429,Alabama,2020-10-10,donaldtrump,Republican
-0.12672499,Mississippi,2020-10-11,joebiden,Democrat
-0.34,North Dakota,2020-10-11,kamalaharris,Democrat
0.04854474,Florida,2020-10-11,joebiden,Democrat
-0.30087,Alabama,2020-10-11,kamalaharris,Democrat
0.71825,Delaware,2020-10-11,donaldtrump,Republican
-0.27917826,Kansas,2020-10-11,mikepence,Republican
-0.34,South Carolina,2020-10-11,mikepence,Republican
-0.70007503,Massachusetts,2020-10-11,mikepence,Republican
0.2951,Louisiana,2020-10-11,donaldtrump,Republican
0.103490695,Kansas,2020-10-11,donaldtrump,Republican
0.57012,Mississippi,2020-10-11,donaldtrump,Republican
-0.185,Wisconsin,2020-10-11,joebiden,Democrat
-0.30222,Oregon,2020-10-11,mikepence,Republican
-0.5789,Puerto Rico,2020-10-11,kamalaharris,Democrat
-0.01281817,Missouri,2020-10-11,kamalaharris,Democrat
0.1748673,New York,2020-10-11,donaldtrump,Republican
0.49246365,Virginia,2020-10-11,donaldtrump,Republican
-0.0687625,Louisiana,2020-10-11,joebiden,Democrat
0.16357143,Arizona,2020-10-11,kamalaharris,Democrat
0.48459998,New Mexico,2020-10-11,kamalaharris,Democrat
0.21411538,Maryland,2020-10-11,donaldtrump,Republican
-0.28571427,Virginia,2020-10-11,kamalaharris,Democrat
0.4031143,Maryland,2020-10-11,joebiden,Democrat
-0.1204375,District of Columbia,2020-10-11,mikepence,Republican
-0.47075,Washington,2020-10-11,mikepence,Republican
-0.058916662,Wisconsin,2020-10-11,donaldtrump,Republican
0.36184,West Virginia,2020-10-11,kamalaharris,Democrat
0.363825,Alaska,2020-10-11,kamalaharris,Democrat
-0.6597,Wyoming,2020-10-11,donaldtrump,Republican
0.7096,Idaho,2020-10-11,donaldtrump,Republican
0.040121052,South Carolina,2020-10-11,kamalaharris,Democrat
-0.033400003,West Virginia,2020-10-11,donaldtrump,Republican
-0.240875,Missouri,2020-10-11,mikepence,Republican
-0.9345,New Mexico,2020-10-11,mikepence,Republican
-0.11065,Wisconsin,2020-10-11,kamalaharris,Democrat
0.07467574,other,2020-10-11,kamalaharris,Democrat
0.0611125,District of Columbia,2020-10-11,donaldtrump,Republican
-0.36250713,New York,2020-10-11,mikepence,Republican
0.046558283,no_loc,2020-10-11,kamalaharris,Democrat
-0.05215,Arizona,2020-10-11,joebiden,Democrat
-0.04043333,Utah,2020-10-11,donaldtrump,Republican
0.09800714,Indiana,2020-10-11,donaldtrump,Republican
0.078655556,Kentucky,2020-10-11,donaldtrump,Republican
0.14986421,California,2020-10-11,donaldtrump,Republican
-0.34298334,Illinois,2020-10-11,mikepence,Republican
0.21696667,Wisconsin,2020-10-11,mikepence,Republican
-0.12847501,Kentucky,2020-10-11,mikepence,Republican
0.7269,Vermont,2020-10-11,donaldtrump,Republican
-0.096033335,Idaho,2020-10-11,kamalaharris,Democrat
0.18473683,Washington,2020-10-11,donaldtrump,Republican
0.112733334,Nebraska,2020-10-11,donaldtrump,Republican
-0.34,Arkansas,2020-10-11,mikepence,Republican
-0.17145334,Nevada,2020-10-11,joebiden,Democrat
0.6808,Mississippi,2020-10-11,kamalaharris,Democrat
-0.04598214,Pennsylvania,2020-10-11,kamalaharris,Democrat
0.30601767,Georgia,2020-10-11,donaldtrump,Republican
-0.9111,West Virginia,2020-10-11,mikepence,Republican
-0.34,Colorado,2020-10-11,mikepence,Republican
0.11159231,District of Columbia,2020-10-11,joebiden,Democrat
-0.28170002,Montana,2020-10-11,donaldtrump,Republican
-0.18229167,New Jersey,2020-10-11,kamalaharris,Democrat
-0.16926667,Tennessee,2020-10-11,donaldtrump,Republican
0.273,Utah,2020-10-11,kamalaharris,Democrat
0.3481,Utah,2020-10-11,joebiden,Democrat
-0.34,Iowa,2020-10-11,mikepence,Republican
-0.59893334,Alaska,2020-10-11,donaldtrump,Republican
0.1785,Minnesota,2020-10-11,mikepence,Republican
-0.24076316,New Jersey,2020-10-11,joebiden,Democrat
0.3694,Colorado,2020-10-11,donaldtrump,Republican
0.47187498,North Carolina,2020-10-11,joebiden,Democrat
0.1388875,Indiana,2020-10-11,kamalaharris,Democrat
-0.02957,California,2020-10-11,mikepence,Republican
-0.34,Idaho,2020-10-11,mikepence,Republican
-0.6553,Alaska,2020-10-11,joebiden,Democrat
-0.025025006,Maryland,2020-10-11,mikepence,Republican
0.102850005,New Hampshire,2020-10-11,joebiden,Democrat
0.4338,Alabama,2020-10-11,donaldtrump,Republican
-0.49008,New Jersey,2020-10-11,mikepence,Republican
-0.3326,South Dakota,2020-10-11,donaldtrump,Republican
0.212,New Mexico,2020-10-11,donaldtrump,Republican
0.29939792,Florida,2020-10-11,donaldtrump,Republican
-0.33344546,Oklahoma,2020-10-11,donaldtrump,Republican
-0.55575,Alabama,2020-10-11,mikepence,Republican
-0.08163509,Florida,2020-10-11,kamalaharris,Democrat
0.039924245,Texas,2020-10-11,joebiden,Democrat
0.7789,North Dakota,2020-10-11,mikepence,Republican
-0.27933332,Connecticut,2020-10-11,donaldtrump,Republican
0.18127273,Kentucky,2020-10-11,kamalaharris,Democrat
-0.8658,Rhode Island,2020-10-11,donaldtrump,Republican
0.20823333,Minnesota,2020-10-11,joebiden,Democrat
0.761,Hawaii,2020-10-11,kamalaharris,Democrat
0.3934,Delaware,2020-10-11,kamalaharris,Democrat
-0.18733333,Hawaii,2020-10-11,joebiden,Democrat
0.1912,Arkansas,2020-10-11,kamalaharris,Democrat
-0.3248,Delaware,2020-10-11,mikepence,Republican
0.16440769,North Carolina,2020-10-11,donaldtrump,Republican
-0.332,Nebraska,2020-10-11,joebiden,Democrat
0.047474995,Iowa,2020-10-11,joebiden,Democrat
-0.331,Michigan,2020-10-11,mikepence,Republican
-0.090383336,District of Columbia,2020-10-11,kamalaharris,Democrat
0.47239998,New Mexico,2020-10-11,joebiden,Democrat
-0.4062,Arkansas,2020-10-11,joebiden,Democrat
0.04573196,no_loc,2020-10-11,joebiden,Democrat
0.13822,Illinois,2020-10-11,donaldtrump,Republican
-0.1019,Connecticut,2020-10-11,kamalaharris,Democrat
0.0044714287,Washington,2020-10-11,kamalaharris,Democrat
0.16232857,New York,2020-10-11,kamalaharris,Democrat
-0.09771053,Massachusetts,2020-10-11,joebiden,Democrat
0.27855,Nebraska,2020-10-11,kamalaharris,Democrat
-0.18964998,Alabama,2020-10-11,joebiden,Democrat
-0.56632,Nevada,2020-10-11,kamalaharris,Democrat
0.15754443,New Jersey,2020-10-11,donaldtrump,Republican
0.477575,Iowa,2020-10-11,donaldtrump,Republican
0.2875,New Hampshire,2020-10-11,donaldtrump,Republican
0.11770426,Kansas,2020-10-11,joebiden,Democrat
-0.22666667,Oklahoma,2020-10-11,mikepence,Republican
0.16948095,Michigan,2020-10-11,joebiden,Democrat
-0.8176,Hawaii,2020-10-11,donaldtrump,Republican
0.17167343,Texas,2020-10-11,donaldtrump,Republican
0.0,Nevada,2020-10-11,mikepence,Republican
-0.14052176,no_loc,2020-10-11,mikepence,Republican
0.51131535,Oregon,2020-10-11,donaldtrump,Republican
0.141212,Arizona,2020-10-11,donaldtrump,Republican
0.31611538,Massachusetts,2020-10-11,donaldtrump,Republican
-0.20512223,Pennsylvania,2020-10-11,mikepence,Republican
0.19816856,Pennsylvania,2020-10-11,joebiden,Democrat
0.12106,Ohio,2020-10-11,donaldtrump,Republican
0.07403333,Connecticut,2020-10-11,joebiden,Democrat
-0.39436,Connecticut,2020-10-11,mikepence,Republican
0.008507813,Texas,2020-10-11,kamalaharris,Democrat
0.23842223,Louisiana,2020-10-11,kamalaharris,Democrat
0.6566,Montana,2020-10-11,kamalaharris,Democrat
0.017064696,North Carolina,2020-10-11,kamalaharris,Democrat
-0.0516,Rhode Island,2020-10-11,joebiden,Democrat
0.06989332,Oregon,2020-10-11,kamalaharris,Democrat
0.028858824,Michigan,2020-10-11,kamalaharris,Democrat
0.39845833,Colorado,2020-10-11,kamalaharris,Democrat
-0.17317499,Minnesota,2020-10-11,kamalaharris,Democrat
0.062915005,Virginia,2020-10-11,joebiden,Democrat
0.14413,Maryland,2020-10-11,kamalaharris,Democrat
0.019796887,other,2020-10-11,joebiden,Democrat
-0.0031900003,Kentucky,2020-10-11,joebiden,Democrat
0.13978001,Ohio,2020-10-11,mikepence,Republican
0.302625,Iowa,2020-10-11,kamalaharris,Democrat
0.14985263,California,2020-10-11,joebiden,Democrat
-0.3182,Rhode Island,2020-10-11,mikepence,Republican
-0.2845,Minnesota,2020-10-11,donaldtrump,Republican
0.26255,Montana,2020-10-11,joebiden,Democrat
0.2506077,Illinois,2020-10-11,kamalaharris,Democrat
-0.16465,West Virginia,2020-10-11,joebiden,Democrat
0.59805,New Hampshire,2020-10-11,kamalaharris,Democrat
0.11991497,no_loc,2020-10-11,donaldtrump,Republican
-0.021409998,Arizona,2020-10-11,mikepence,Republican
0.080979995,Maine,2020-10-11,joebiden,Democrat
-0.2786,North Carolina,2020-10-11,mikepence,Republican
0.0,Louisiana,2020-10-11,mikepence,Republican
0.21819998,Arkansas,2020-10-11,donaldtrump,Republican
0.0885,Oklahoma,2020-10-11,kamalaharris,Democrat
0.05919999,Vermont,2020-10-11,joebiden,Democrat
-0.010999999,Michigan,2020-10-11,donaldtrump,Republican
-0.19209643,Florida,2020-10-11,mikepence,Republican
-0.07316,Ohio,2020-10-11,joebiden,Democrat
0.4943,North Dakota,2020-10-11,donaldtrump,Republican
0.3298,Maine,2020-10-11,kamalaharris,Democrat
0.29010713,Pennsylvania,2020-10-11,donaldtrump,Republican
-0.1425,Missouri,2020-10-11,donaldtrump,Republican
0.026838455,Indiana,2020-10-11,joebiden,Democrat
-0.06885,Utah,2020-10-11,mikepence,Republican
0.06421999,South Carolina,2020-10-11,donaldtrump,Republican
0.17173,South Carolina,2020-10-11,joebiden,Democrat
0.083289996,Nevada,2020-10-11,donaldtrump,Republican
0.3268294,Massachusetts,2020-10-11,kamalaharris,Democrat
0.023966664,Idaho,2020-10-11,joebiden,Democrat
0.007989721,Kansas,2020-10-11,kamalaharris,Democrat
-0.5087,Maine,2020-10-11,donaldtrump,Republican
0.38025,Puerto Rico,2020-10-11,mikepence,Republican
-0.477225,Indiana,2020-10-11,mikepence,Republican
-0.083229996,Tennessee,2020-10-11,joebiden,Democrat
0.08958,Virginia,2020-10-11,mikepence,Republican
0.50303334,Rhode Island,2020-10-11,kamalaharris,Democrat
-0.23638235,Texas,2020-10-11,mikepence,Republican
0.03482143,Georgia,2020-10-11,joebiden,Democrat
-0.06791818,Ohio,2020-10-11,kamalaharris,Democrat
0.010507142,Missouri,2020-10-11,joebiden,Democrat
0.0863723,other,2020-10-11,donaldtrump,Republican
0.054341972,California,2020-10-11,kamalaharris,Democrat
0.2733,Illinois,2020-10-11,joebiden,Democrat
-0.34,New Hampshire,2020-10-11,mikepence,Republican
-0.08338824,other,2020-10-11,mikepence,Republican
0.09189796,New York,2020-10-11,joebiden,Democrat
-0.18394001,Tennessee,2020-10-11,mikepence,Republican
0.1885,Washington,2020-10-11,joebiden,Democrat
0.081135,Tennessee,2020-10-11,kamalaharris,Democrat
-0.016062498,Oklahoma,2020-10-11,joebiden,Democrat
0.03576666,Georgia,2020-10-11,kamalaharris,Democrat
-0.18614545,Georgia,2020-10-11,mikepence,Republican
0.1761,North Dakota,2020-10-11,joebiden,Democrat
0.119315386,Colorado,2020-10-11,joebiden,Democrat
0.19312857,Oregon,2020-10-11,joebiden,Democrat
0.08527213,New York,2020-10-12,joebiden,Democrat
0.21075,West Virginia,2020-10-12,mikepence,Republican
-0.70115,Maine,2020-10-12,kamalaharris,Democrat
-0.23627,Arkansas,2020-10-12,kamalaharris,Democrat
0.012218175,Connecticut,2020-10-12,donaldtrump,Republican
0.27986667,Iowa,2020-10-12,kamalaharris,Democrat
0.021109095,Colorado,2020-10-12,kamalaharris,Democrat
0.14135,Hawaii,2020-10-12,joebiden,Democrat
0.20143637,Maryland,2020-10-12,kamalaharris,Democrat
0.03632802,other,2020-10-12,kamalaharris,Democrat
-0.1186125,Minnesota,2020-10-12,kamalaharris,Democrat
0.052488886,South Carolina,2020-10-12,joebiden,Democrat
-0.062599994,Maine,2020-10-12,donaldtrump,Republican
-0.34034997,Vermont,2020-10-12,joebiden,Democrat
-0.24116668,Nevada,2020-10-12,mikepence,Republican
0.05209552,New York,2020-10-12,donaldtrump,Republican
-0.10483571,Nevada,2020-10-12,donaldtrump,Republican
-0.23916666,Montana,2020-10-12,mikepence,Republican
-0.41924998,Idaho,2020-10-12,kamalaharris,Democrat
0.21439677,Michigan,2020-10-12,donaldtrump,Republican
0.106785715,District of Columbia,2020-10-12,joebiden,Democrat
-0.11945,Nebraska,2020-10-12,kamalaharris,Democrat
0.10016862,Illinois,2020-10-12,donaldtrump,Republican
-0.7188333,Alaska,2020-10-12,kamalaharris,Democrat
0.11301395,Florida,2020-10-12,donaldtrump,Republican
0.27351335,Colorado,2020-10-12,donaldtrump,Republican
-0.471825,Oregon,2020-10-12,mikepence,Republican
-0.22043332,Alabama,2020-10-12,kamalaharris,Democrat
0.07991515,Illinois,2020-10-12,joebiden,Democrat
0.45141667,Virginia,2020-10-12,joebiden,Democrat
-0.07218333,Minnesota,2020-10-12,joebiden,Democrat
-0.15890001,Utah,2020-10-12,donaldtrump,Republican
0.1042129,Georgia,2020-10-12,donaldtrump,Republican
0.23695,South Dakota,2020-10-12,kamalaharris,Democrat
0.17903334,South Carolina,2020-10-12,mikepence,Republican
-0.17124285,Alaska,2020-10-12,joebiden,Democrat
0.106926665,Alabama,2020-10-12,donaldtrump,Republican
0.045575,New Mexico,2020-10-12,donaldtrump,Republican
0.1788,Indiana,2020-10-12,mikepence,Republican
0.73485005,Arizona,2020-10-12,mikepence,Republican
0.17140001,Iowa,2020-10-12,joebiden,Democrat
-0.3564,Oklahoma,2020-10-12,mikepence,Republican
0.37205556,Oklahoma,2020-10-12,donaldtrump,Republican
0.06991212,Ohio,2020-10-12,joebiden,Democrat
-0.10368125,Louisiana,2020-10-12,joebiden,Democrat
0.2787143,Georgia,2020-10-12,mikepence,Republican
0.043374993,Washington,2020-10-12,donaldtrump,Republican
0.07717143,Wisconsin,2020-10-12,donaldtrump,Republican
0.03423478,Ohio,2020-10-12,donaldtrump,Republican
0.35672382,Indiana,2020-10-12,joebiden,Democrat
0.16421667,Michigan,2020-10-12,kamalaharris,Democrat
-0.29962,Colorado,2020-10-12,mikepence,Republican
0.33328,Georgia,2020-10-12,joebiden,Democrat
0.108849995,North Dakota,2020-10-12,kamalaharris,Democrat
-0.00693333,Pennsylvania,2020-10-12,kamalaharris,Democrat
-0.36334,Washington,2020-10-12,mikepence,Republican
